id;date;clientId;nit;products;1;2;3
7356733447;5/19/2020;5477511028;4865689036;3333333333;5;5555555555;1
0854631984;4/24/2020;2845178581;5542800416;5647382910;7;8712658490;5
8543500966;9/16/2020;1769560130;8630295163;6578901234;5;1111111111;6
0678761787;4/29/2020;3307241125;9453582298;4444444444;1;3987678909;2
4107088588;5/5/2020;2599132916;9515829305;8712658490;7;5555555555;9
7315407669;5/13/2020;9803358707;4698314909;4444444444;1;6578901234;1
4420435453;8/14/2020;6324545091;9777610556;2222222222;8;5647382910;1
9635890400;7/20/2020;0842753869;9464952733;3333333333;7;5555555555;2
5515990048;7/24/2020;9578927746;9913250471;6734957456;7;1111111111;1
6813565540;4/15/2020;6307293268;3030248860;6578901234;7;8712658490;5
3407116608;5/10/2020;6142715978;2263860045;8712658490;8;6578901234;6
3148884450;8/22/2020;4066249892;2805265084;6734957456;4;6578901234;6
8034125105;7/11/2020;6617327667;3414016982;8712658490;3;8712658490;6
3323407024;7/6/2020;6923766176;7778347571;2222222222;3;5555555555;5
5428299371;8/1/2020;6749916112;2959695801;6734957456;2;8712658490;7
8038317920;8/3/2020;0114102473;6666851285;5647382910;8;5647382910;4
0197687857;4/27/2020;0365833495;0095591346;1111111111;2;6734957456;9
9329138284;5/31/2020;2629398358;4060921424;4444444444;7;5647382910;1
9765036108;6/22/2020;7444648476;3504520736;4444444444;1;6578901234;2
2729453210;6/30/2020;8129727218;2205341480;5555555555;2;3333333333;6
4479056238;4/6/2020;6847798106;2622507461;8712658490;9;2222222222;9
6107318267;7/2/2020;8378275442;9583188999;8712658490;2;4444444444;7
8914730824;8/23/2020;7133877368;8077541070;4444444444;7;5555555555;5
9742516014;7/31/2020;3658677228;9451229957;3333333333;5;8712658490;6
1785613537;4/28/2020;8845393259;5423863392;4444444444;6;4444444444;6
2182535616;7/13/2020;0849740908;3672534323;6578901234;9;4444444444;1
2110721057;4/16/2020;9236102506;1672472172;2222222222;6;4444444444;6
0595232647;7/19/2020;0229099297;9613542752;8712658490;7;5555555555;2
2778171290;4/1/2020;3903374636;8206862447;6734957456;7;3987678909;9
5361038121;6/5/2020;2689519321;6295199224;6578901234;4;6578901234;1
5966126763;8/17/2020;7361617735;2315724759;5647382910;8;5647382910;7
1157685145;9/9/2020;5153056864;3679256426;3333333333;1;8712658490;9
1082274003;4/23/2020;6258232302;5128104494;5555555555;4;2222222222;3
5651349898;7/30/2020;1975877837;2056925923;2222222222;9;2222222222;6
5775759753;9/11/2020;0100425801;5911522780;2222222222;9;2222222222;8
6643652472;4/19/2020;0917253035;6674241865;1111111111;5;6734957456;1
6447755361;7/10/2020;9388762479;2937319157;4444444444;9;5555555555;6
3638395812;6/14/2020;8370284280;6817349206;5647382910;4;8712658490;4
4601186560;6/21/2020;4319152271;4255238995;6734957456;5;8712658490;6
9900771915;9/4/2020;6624756519;1116235838;3333333333;1;2222222222;5
9529167067;8/6/2020;5584663034;8061864797;6578901234;6;6578901234;6
0077446976;8/5/2020;2017695688;9243807129;5555555555;3;3987678909;1
1630749133;4/6/2020;4655215607;7607302123;4444444444;2;1111111111;8
4599225517;4/26/2020;8522736863;0256121001;6578901234;8;3987678909;2
8309484445;6/2/2020;5621749634;7789467662;3333333333;6;1111111111;8
5957233579;4/3/2020;5120596754;4285572877;6734957456;6;3987678909;3
0497224321;8/9/2020;3500611451;0005605083;3987678909;3;3987678909;1
3906344703;7/3/2020;5067519738;9609324266;8712658490;8;6734957456;4
2434202586;7/26/2020;8092241139;9509072044;5647382910;2;3333333333;2
7260861223;8/3/2020;5335694505;0272225827;6734957456;2;6734957456;3
5687372970;9/7/2020;6253141198;9847513023;3333333333;1;2222222222;9
2121499776;6/23/2020;0276025512;1160375674;1111111111;3;6578901234;4
7476535073;5/8/2020;9327647998;5968459980;3333333333;8;2222222222;6
3992420876;9/24/2020;0350617007;3438945908;4444444444;1;5555555555;2
5398822020;6/10/2020;2747491935;6750468551;4444444444;9;4444444444;2
6765836845;5/7/2020;7691033125;5135683968;6734957456;6;1111111111;4
7384963435;8/5/2020;8780782434;1866822241;2222222222;7;5647382910;1
4792391679;8/8/2020;6596308359;3641035937;8712658490;6;3987678909;6
7245636486;5/4/2020;1251549764;4643360631;3987678909;1;5647382910;7
1851304754;8/27/2020;8219965517;9391915167;8712658490;2;8712658490;3
2287729712;4/17/2020;4060016381;6526985947;8712658490;4;6578901234;4
8517856597;7/3/2020;6153240437;2542430381;3333333333;1;5555555555;2
8252310796;8/21/2020;1592667279;1579672205;5647382910;3;5647382910;7
0188997083;6/1/2020;6810840753;5743572836;8712658490;1;3987678909;8
1024435350;8/28/2020;0927643243;8377212536;4444444444;1;4444444444;1
2222510392;5/20/2020;7178229233;0628240163;3987678909;3;4444444444;9
0870100971;4/28/2020;8235522276;3204005798;2222222222;4;2222222222;7
3071921721;8/24/2020;1517142733;0165603925;2222222222;9;4444444444;7
4047045640;9/12/2020;4346772501;8203055621;3333333333;8;6578901234;8
1036378349;7/6/2020;6167620849;2869855036;3987678909;2;3333333333;4
9029995025;9/17/2020;4806827983;3498327631;6578901234;2;3987678909;8
2175620484;9/24/2020;2802244248;4072722731;1111111111;9;6734957456;1
3963078111;6/19/2020;8586727504;7319970627;4444444444;5;6578901234;3
3484515910;8/8/2020;9098246990;9032240633;3333333333;1;2222222222;8
3755636778;7/31/2020;6126723120;3998450300;6578901234;3;6734957456;1
7000371870;4/28/2020;6506326964;5030161112;1111111111;5;6578901234;9
9021964139;8/22/2020;8833106373;8089656005;3987678909;1;3333333333;5
7784255071;9/22/2020;8098223337;9061099161;8712658490;9;6734957456;7
5801006966;8/28/2020;0395023742;3485928232;1111111111;7;1111111111;4
1060782162;4/7/2020;1252461232;9662130314;2222222222;1;8712658490;7
8340709577;9/12/2020;8365034409;3780078864;3987678909;2;2222222222;6
3448521329;4/23/2020;3399995733;2344729437;8712658490;7;8712658490;9
6109477664;7/24/2020;6868406843;6969397173;8712658490;5;2222222222;8
8523077162;6/15/2020;6126323955;9853472791;6734957456;8;5647382910;6
0825468809;5/25/2020;9920966150;2887123807;4444444444;2;3987678909;4
2564775993;5/20/2020;7410741392;0485577240;8712658490;4;6734957456;5
4072266469;5/3/2020;0391107380;7401878925;2222222222;2;3987678909;3
3185840127;8/1/2020;9804681285;4049921545;3333333333;1;8712658490;8
7069251068;4/3/2020;6912713378;2119406650;5647382910;4;4444444444;5
6604611280;9/5/2020;9024465672;8331113926;2222222222;9;2222222222;8
3178225668;6/16/2020;7123872347;4624508327;3333333333;1;6578901234;5
1601999399;4/11/2020;1997192721;0470982616;8712658490;4;6734957456;7
6184048627;7/1/2020;2648631518;8374755261;4444444444;3;5647382910;2
5809734448;4/1/2020;5516573238;0148019633;8712658490;4;2222222222;6
6419065151;9/4/2020;0609949152;3474348019;3987678909;8;3333333333;7
8334164653;4/2/2020;6348313360;5497569668;5647382910;7;3333333333;9
4433025062;6/16/2020;5304125495;5647374522;2222222222;9;2222222222;5
9819927064;5/5/2020;6611593306;6495982429;2222222222;4;3333333333;9
4182441796;6/24/2020;4354077795;6320302208;8712658490;8;5647382910;8
3780962543;6/26/2020;5884760493;4913655698;2222222222;3;1111111111;6
0468245839;9/19/2020;4929307376;8177551914;6734957456;8;2222222222;5
3445402442;4/13/2020;6710502007;8881142260;8712658490;4;5555555555;4
4162024073;5/21/2020;7427985125;5450678118;5647382910;5;2222222222;8
1384120459;6/28/2020;9844702739;6472359792;6734957456;7;8712658490;5
1213976197;6/29/2020;4628849099;3288205351;6734957456;7;4444444444;6
0613158857;8/15/2020;2375362098;2365316727;5647382910;5;8712658490;3
6238507233;7/26/2020;0384338720;2857075901;5647382910;5;1111111111;5
6598754909;9/14/2020;5292210455;0820777099;1111111111;5;5647382910;9
7053411729;7/30/2020;8037414272;3842954190;6734957456;6;2222222222;1
8140634808;5/13/2020;5290098135;7709532179;5647382910;4;5555555555;2
7110195856;5/14/2020;4783517061;3060551561;4444444444;3;5555555555;5
3636353675;6/15/2020;3080802225;8453077312;5647382910;9;5555555555;5
6389351607;6/19/2020;8910420693;8194051916;5555555555;2;3987678909;1
6680105854;9/18/2020;6909767322;9683967248;4444444444;6;1111111111;3
8187438118;5/5/2020;4954478618;9774120302;5647382910;1;6734957456;2
4693993751;4/1/2020;3042032019;9366212956;2222222222;3;2222222222;8
0708519822;5/29/2020;5079098317;0336249683;1111111111;5;3333333333;3
9779711732;8/23/2020;6266418320;0333784952;5555555555;2;5555555555;5
8177120581;5/5/2020;4982535728;7999428639;2222222222;5;6734957456;2
8547185046;5/4/2020;0965921263;1315227800;6734957456;8;5555555555;1
8772212640;7/25/2020;7915930036;8591941985;6578901234;4;3987678909;1
7936291202;9/9/2020;9590901360;1553547896;5647382910;9;3987678909;9
9937645301;7/26/2020;4981374658;3133618431;4444444444;6;5555555555;2
8517560825;5/1/2020;7958814771;2131280033;2222222222;9;4444444444;5
4002482316;5/16/2020;6573753054;0529057808;4444444444;2;8712658490;9
7332761998;4/12/2020;7834538764;1589532309;8712658490;4;6734957456;1
3198795095;9/21/2020;2715451849;0092995896;8712658490;3;3333333333;6
4059642460;7/21/2020;4399257148;7235610417;4444444444;4;1111111111;1
4255806551;8/25/2020;6583226715;8016540791;1111111111;5;6734957456;1
3217674405;8/14/2020;5611662994;2350556336;3333333333;4;6578901234;5
1728757479;4/4/2020;0655368795;1919970622;6734957456;3;1111111111;1
3170879057;6/12/2020;0309514584;9748859452;3987678909;5;6578901234;6
8037237362;7/19/2020;3374858279;2642243575;5555555555;2;2222222222;4
7552355255;6/28/2020;5545133550;2204696412;5647382910;2;1111111111;2
7479959087;5/2/2020;1953798454;5235327195;6734957456;9;4444444444;6
4455587012;6/20/2020;8401866995;4764500353;8712658490;7;8712658490;6
9595084832;4/20/2020;8397605118;7551848460;5555555555;9;8712658490;4
6263376155;7/16/2020;8164316547;9817202534;3987678909;4;1111111111;1
1987145453;9/20/2020;2951156006;9616895435;5647382910;4;6578901234;7
2667160134;8/4/2020;5237595731;1662690851;4444444444;5;2222222222;7
3624899422;9/15/2020;1484625846;8949302926;6578901234;5;3333333333;6
0230189571;8/4/2020;7785711771;0718554531;5647382910;4;6578901234;1
0718637976;4/7/2020;8393095719;1803009640;5555555555;6;5555555555;8
4550584513;9/19/2020;2750401364;0935351485;6734957456;9;3333333333;4
1739154231;7/29/2020;9812217878;0565272020;4444444444;5;4444444444;9
8529079930;5/30/2020;9576044138;8493231339;5555555555;1;6734957456;7
9454080784;6/11/2020;6912121683;6551239323;5555555555;2;3333333333;2
8126774053;5/10/2020;7193680463;1221119109;3987678909;1;6734957456;2
1017865671;6/30/2020;3941358634;6176174791;2222222222;6;6734957456;9
6160705938;7/6/2020;4392532046;4148937113;8712658490;3;2222222222;5
9673017670;5/14/2020;7331217429;0406271747;4444444444;3;4444444444;3
5778106084;4/4/2020;4157524217;8366960889;6734957456;4;3333333333;4
8995872357;7/31/2020;7127846901;8503584719;5555555555;8;6734957456;4
9868939410;8/19/2020;8545989261;0091858550;3333333333;8;6578901234;1
6160792393;4/1/2020;7050047058;4238919963;6734957456;9;5647382910;7
2717104232;7/3/2020;3235547304;4551380644;5647382910;2;2222222222;5
5792257108;4/10/2020;6383641042;6868084692;3987678909;6;6734957456;8
6695341044;9/21/2020;3320113577;6620755607;3987678909;9;5647382910;1
4696012247;7/20/2020;6187569199;7244683146;5647382910;5;3987678909;9
0355787202;5/18/2020;2121628231;6749306934;1111111111;1;5555555555;7
9858553064;5/6/2020;8903640640;7720807626;6578901234;4;1111111111;7
1804381063;5/27/2020;8033990864;8472053032;1111111111;6;2222222222;1
2196192759;9/19/2020;5867412970;4941928695;1111111111;3;4444444444;7
5586604760;4/10/2020;5812711127;2618109058;2222222222;3;3333333333;5
1457851296;8/12/2020;3511562457;5122294135;4444444444;3;3987678909;7
6052735597;8/14/2020;1838076239;1096516837;1111111111;1;6578901234;4
9128487508;6/3/2020;1591337941;8786209442;3987678909;5;8712658490;5
2630332705;7/11/2020;3421260869;9769336416;3987678909;9;8712658490;8
6661425423;8/13/2020;9691196883;2334844012;8712658490;1;4444444444;2
0252156196;6/15/2020;8092913145;1001494482;6734957456;3;6734957456;8
4763480774;4/24/2020;3035756317;7138852959;5647382910;3;3987678909;3
8484510360;4/8/2020;4491928843;5139860333;5555555555;5;6578901234;1
4736620986;5/4/2020;2437204946;7058670579;5647382910;4;6578901234;3
8396175640;8/1/2020;0979755212;9730192146;3333333333;9;1111111111;2
7557493001;9/15/2020;7126482124;9477635553;5555555555;8;5555555555;9
6863110652;4/30/2020;8464413521;8761056154;4444444444;3;3987678909;6
3705637479;8/3/2020;2745432389;5677246492;4444444444;9;5555555555;8
0245226567;5/17/2020;8425714931;2924448212;8712658490;3;6578901234;5
3504071605;6/24/2020;2261795165;6411420017;5647382910;2;1111111111;4
2984372832;5/18/2020;8550187224;5647617611;3987678909;3;5647382910;4
1049771060;9/17/2020;8411239349;3181456071;2222222222;5;2222222222;2
6105702337;8/20/2020;9089730710;0759973598;2222222222;2;6734957456;2
3355995061;8/5/2020;2242889354;7039930153;5555555555;5;2222222222;2
8294796476;9/18/2020;0415762278;6136936690;6734957456;7;3987678909;9
2726018327;8/3/2020;7950082550;5537636808;2222222222;4;8712658490;2
9590796567;7/14/2020;9248984495;3690838428;6578901234;9;3987678909;8
4002364089;4/8/2020;3016219328;1587808994;6578901234;5;6578901234;2
3107922315;4/9/2020;7424720562;8519876803;8712658490;4;1111111111;1
4183610109;7/18/2020;7882270431;0235119504;3333333333;8;6734957456;9
2828503224;7/12/2020;3521867749;6276438839;4444444444;8;5647382910;8
1413615023;7/3/2020;7489334772;0198972083;6578901234;5;5555555555;5
5030877614;8/7/2020;1400863708;0759076197;3333333333;5;2222222222;9
7756731735;5/10/2020;5993806370;9962551757;4444444444;9;1111111111;9
6233987016;5/13/2020;9577784690;3171663627;2222222222;2;5555555555;7
5153654818;6/4/2020;9784136198;6573590317;6734957456;1;5647382910;1
7106449040;5/30/2020;1042565805;3168466123;5555555555;1;4444444444;6
5226981589;4/15/2020;8528901068;6321807850;8712658490;3;4444444444;5
9258916344;8/21/2020;8186548386;6544953903;2222222222;1;6578901234;7
1622271033;5/20/2020;6668123813;5718228779;4444444444;8;5555555555;2
8314018767;7/24/2020;6135557238;7023329188;8712658490;9;4444444444;1
4954277256;4/2/2020;3842913745;8995880503;2222222222;1;6734957456;6
5949165586;4/17/2020;2679249585;7325325304;6734957456;4;3333333333;4
9882805272;9/14/2020;7762058141;4436148076;1111111111;7;6578901234;7
3719663604;5/23/2020;9327155750;8912938045;6578901234;9;3333333333;4
3265689190;8/26/2020;0291511597;8493735957;6734957456;8;3987678909;5
9374196131;7/9/2020;5889276700;7814600324;2222222222;6;3333333333;4
7317494925;4/17/2020;3489569326;5149070106;5555555555;7;4444444444;9
0746536909;7/29/2020;7591966200;7103297533;3987678909;4;3333333333;8
0956006213;6/10/2020;8052040213;5763382692;3987678909;5;3333333333;2
1273351096;5/17/2020;0880173882;7077584828;4444444444;9;3987678909;7
1178773418;6/20/2020;6743948721;2872655417;6734957456;8;5647382910;2
3958214673;6/3/2020;0525013806;7090111911;4444444444;8;6578901234;7
4912716502;7/6/2020;1105893014;7958931727;3333333333;5;2222222222;9
3106161442;5/28/2020;3771780438;4889469079;6578901234;1;6734957456;8
3051037869;4/22/2020;1403969221;0076154351;5647382910;6;3333333333;2
6009566584;5/9/2020;3197134478;2965408509;1111111111;1;5555555555;3
5459693349;6/19/2020;2847963847;9190316223;8712658490;5;6734957456;8
5084419312;8/9/2020;6109919470;9671689922;5647382910;6;8712658490;1
4120575438;4/15/2020;0325231885;4378671042;5555555555;8;5555555555;7
6891664721;6/2/2020;6456950708;2166597238;3333333333;2;6734957456;2
6305631328;6/9/2020;3635473782;9720404469;5555555555;1;6578901234;2
3825450767;8/3/2020;7158531139;3362620779;6578901234;2;5555555555;1
6934406079;5/26/2020;5332155786;7124693411;6578901234;3;3987678909;7
8526113062;5/15/2020;0677737203;7328886587;5647382910;6;1111111111;2
7267263844;4/23/2020;0180608630;8854262447;4444444444;8;3987678909;6
8268250186;8/20/2020;8341486830;7935177457;6734957456;1;6734957456;7
6974173598;9/11/2020;2749228018;3701411271;3333333333;9;5555555555;1
6396076454;6/25/2020;6781913743;7331061747;3987678909;7;8712658490;2
4709338086;8/22/2020;4636878310;3919177754;1111111111;6;4444444444;3
1129346048;5/6/2020;7216764994;4773474793;6734957456;6;6734957456;2
5998648099;8/6/2020;4309585787;2242177133;4444444444;5;5647382910;4
9260455278;4/28/2020;7830693978;3207238327;2222222222;6;8712658490;7
2772523454;6/1/2020;8588503778;5504798701;5555555555;2;1111111111;8
4714879014;5/10/2020;5505606660;9823558817;4444444444;5;3987678909;5
2148495860;5/19/2020;8519690971;2424347271;2222222222;3;5555555555;4
4033318143;6/12/2020;4455507892;4646269937;3987678909;4;8712658490;3
6066384619;8/5/2020;2476428620;4852659842;5555555555;2;3333333333;8
7634541176;4/29/2020;2383507504;5129474511;8712658490;1;3987678909;2
3300577888;6/18/2020;7825083911;1560690925;4444444444;4;5555555555;9
3586929420;8/30/2020;8445064207;7619979905;4444444444;8;2222222222;5
3185243943;4/10/2020;1693094851;6433764436;4444444444;8;2222222222;8
0516144499;6/21/2020;6841273974;5715684641;5647382910;8;2222222222;9
4161314108;7/6/2020;7819534796;9198338471;6578901234;2;5647382910;9
2532129964;7/1/2020;0227608615;2391068689;1111111111;6;6578901234;8
5923622688;6/21/2020;7750949011;3801940640;3987678909;8;1111111111;7
6006413116;8/13/2020;0765527634;9893875072;8712658490;7;3987678909;7
5803825247;9/14/2020;0563626410;9021129833;1111111111;6;3333333333;3
5635095658;9/11/2020;0200839284;0154193429;2222222222;6;1111111111;5
8017868685;9/21/2020;9612705933;7526918132;5555555555;7;2222222222;4
2777664102;8/11/2020;1857414292;6427054694;6734957456;7;5647382910;9
8667279420;9/8/2020;1375280864;6445088309;6734957456;5;2222222222;4
1202760341;7/16/2020;5048343859;9898223758;4444444444;7;3987678909;7
4384850204;7/13/2020;8762176242;6062423156;8712658490;3;4444444444;9
9257991016;6/27/2020;1673572782;6397508552;8712658490;6;4444444444;7
2619155150;5/26/2020;4254265239;0738847941;4444444444;1;5555555555;2
7260962062;6/29/2020;9134396721;1207370568;4444444444;1;8712658490;7
4620575534;8/9/2020;3753519855;1978539037;6578901234;7;6734957456;1
8461819519;4/20/2020;7428597560;4592216628;1111111111;3;4444444444;6
8017862504;5/29/2020;8601730779;5328247442;8712658490;9;2222222222;1
4184978991;8/18/2020;1772945412;1287033628;3987678909;4;8712658490;6
3210495459;5/29/2020;0907464165;1007483105;2222222222;5;3987678909;7
1884655866;5/26/2020;1400310989;8299884896;8712658490;2;3987678909;3
7393132249;4/4/2020;8843600834;9117635810;1111111111;8;1111111111;9
9680901254;7/29/2020;1053832486;9357745858;6734957456;7;1111111111;9
9217603953;6/9/2020;4621122673;7455518609;8712658490;1;2222222222;5
9426100423;8/6/2020;4870956780;7201622072;5555555555;4;6578901234;4
6408808816;9/10/2020;4423977915;6957279359;6578901234;8;6578901234;3
3818520119;8/13/2020;4919896107;0894225987;3987678909;3;6578901234;9
5026502873;8/15/2020;7745209188;7388646604;5555555555;2;3333333333;6
3878754035;8/19/2020;6452351877;5705166818;4444444444;4;5647382910;5
0348381255;7/6/2020;6465498952;5751634357;1111111111;9;3987678909;6
3046081650;4/10/2020;6180948089;7848748545;3987678909;9;1111111111;2
7123953541;5/6/2020;2069352285;7190134247;4444444444;8;5555555555;8
1690439068;7/9/2020;2185516930;4675192270;6578901234;2;5555555555;2
5531444737;5/23/2020;4577300761;1171862172;5555555555;8;6578901234;6
0609997998;4/15/2020;7247303379;4326545488;5647382910;4;6578901234;5
4415599028;5/6/2020;4959313455;9824341765;6578901234;9;2222222222;8
7805971897;6/11/2020;6598736749;6058036429;5647382910;2;6578901234;3
0763396761;9/22/2020;6161930943;2262538468;1111111111;3;5647382910;4
0240379829;4/7/2020;3747646379;1421394758;5647382910;1;5555555555;1
5398808494;6/23/2020;4575587389;6341616686;6578901234;8;4444444444;1
9607888855;4/22/2020;8935091103;6135197754;6734957456;2;5647382910;6
0781388066;7/29/2020;1648702716;5750074811;3987678909;6;4444444444;9
7811137488;6/7/2020;9449761256;7646277142;5647382910;1;3333333333;8
3737375208;4/22/2020;3712028830;8099682351;5555555555;6;2222222222;9
6546676753;6/22/2020;7530802003;0013208004;2222222222;3;6734957456;3
9824254633;6/27/2020;6858862447;2671624832;6578901234;8;6734957456;4
5811926200;8/15/2020;0744273692;5991438358;3987678909;9;4444444444;3
5890382802;9/3/2020;7042029550;3064814559;4444444444;2;5555555555;5
7760158890;7/30/2020;4164651431;2653834162;3987678909;3;6734957456;9
6320513829;7/25/2020;4027326415;5810561330;2222222222;1;5647382910;8
1223177831;8/4/2020;4680072385;7405736165;1111111111;7;3333333333;4
3140737394;8/26/2020;6224156123;0091690099;5555555555;5;1111111111;9
5667070065;9/20/2020;2164147693;3908197147;6734957456;7;5555555555;6
8607150146;4/13/2020;2641090651;7972400261;5647382910;8;6578901234;9
8010045314;7/27/2020;6884671939;2441955691;6578901234;6;3333333333;4
0077853318;6/20/2020;0139935959;5695516080;1111111111;1;3333333333;8
0075472252;8/29/2020;8111474601;4037307367;1111111111;2;6578901234;6
6719061445;4/7/2020;1890275557;3557323498;4444444444;9;6578901234;4
0843768320;4/18/2020;6216872605;3504579331;5555555555;2;8712658490;1
6586495520;5/30/2020;9247769590;8632659073;6578901234;4;4444444444;1
1902488075;8/12/2020;0809879670;5042296123;5555555555;7;1111111111;7
7143890863;8/10/2020;5715600820;5406375628;1111111111;7;6578901234;6
4103246731;6/18/2020;8386907053;7516537330;5647382910;7;6734957456;7
6907681129;4/21/2020;3492077927;7024361980;3333333333;9;6734957456;9
9253279788;4/21/2020;9308433090;9985372514;5555555555;7;4444444444;7
0992415381;9/22/2020;7492444702;2592456201;4444444444;8;3987678909;4
1145843182;7/12/2020;2722431092;2215680032;5555555555;1;3987678909;2
9999230881;4/11/2020;3585028667;2478865742;4444444444;2;6578901234;1
7429594611;6/13/2020;7387093873;6030043471;2222222222;1;6578901234;3
5666726099;8/2/2020;1904704042;2430085666;5555555555;7;2222222222;6
5901381688;4/23/2020;0781114799;2087076898;6734957456;5;5647382910;7
4275694481;4/7/2020;5400063233;2534986198;5647382910;6;6734957456;2
9021038048;4/6/2020;1858777569;7725884068;1111111111;7;5647382910;5
3584936985;4/22/2020;5447165806;6272710941;6734957456;1;1111111111;8
6806408087;7/24/2020;8573066032;1574225901;3333333333;4;5555555555;1
7654854943;4/1/2020;6747451317;7536651031;2222222222;8;2222222222;4
3782373995;5/12/2020;6116420486;3669597271;3333333333;3;3987678909;7
1314998528;7/19/2020;7784062842;9770673773;5555555555;1;1111111111;5
7123812077;8/18/2020;8594797737;4264893224;4444444444;9;5647382910;8
6331160531;6/27/2020;5548776126;7650776484;6578901234;9;4444444444;4
4826081871;8/9/2020;8846211227;4445811556;5555555555;7;3987678909;1
1639380760;9/4/2020;0515852910;7659301063;3987678909;5;4444444444;9
0040138097;4/9/2020;2501753801;5444015048;5555555555;1;4444444444;2
8054990200;8/10/2020;2447335768;9548886472;2222222222;7;3987678909;2
4562212756;9/3/2020;6004498696;4800708613;3987678909;8;4444444444;1
5374517708;9/22/2020;9470751183;9805205576;2222222222;9;5555555555;9
6878985439;6/14/2020;7117324104;7741920146;3333333333;6;4444444444;3
9936088840;5/29/2020;0955205115;1858247144;6734957456;7;5647382910;1
8224267008;8/14/2020;1929011601;9557784008;2222222222;1;6578901234;7
7903628658;9/1/2020;3794974573;0581259181;5555555555;9;5647382910;3
2580598294;8/17/2020;0842442111;9412117027;5555555555;5;1111111111;9
2326316290;7/30/2020;1605013161;9517454937;5647382910;5;2222222222;2
5738126661;5/19/2020;2951320981;1060496399;2222222222;9;4444444444;9
7876874800;6/19/2020;4612622987;8261507424;3333333333;8;3333333333;9
1580106668;5/22/2020;5813066667;4671712709;3333333333;3;1111111111;9
5022013614;9/19/2020;9097165997;2961508940;6578901234;1;6734957456;2
7071641439;5/19/2020;8681873229;6422913613;1111111111;3;5647382910;6
9740536042;4/14/2020;4198810079;0235532495;2222222222;9;4444444444;1
0841635226;7/2/2020;4194778014;6365162413;3987678909;2;5647382910;1
1725219131;8/16/2020;4555266862;5566832776;6734957456;3;1111111111;3
0041856643;8/18/2020;5295787214;9981433098;6734957456;2;1111111111;3
5872802471;7/10/2020;5451009856;6891830753;4444444444;5;8712658490;3
1852668709;6/3/2020;7992633636;6105145438;4444444444;8;3987678909;6
8729141486;4/10/2020;6313108264;2782924117;6734957456;8;5555555555;1
3225844942;6/2/2020;0983644004;6037932514;2222222222;5;1111111111;2
3577710039;9/22/2020;6410741030;8216546629;5555555555;2;5555555555;8
3592065971;7/22/2020;0357134850;7746303803;5647382910;5;5647382910;3
0113720874;5/1/2020;3262757691;8151055596;6734957456;9;1111111111;8
1079171150;4/21/2020;6567363568;9841198258;5647382910;1;8712658490;1
3123994988;4/24/2020;0419019030;7814408741;3987678909;5;6734957456;5
1654393037;8/25/2020;2605032418;9924323777;1111111111;5;3987678909;1
6715263884;9/12/2020;0390500003;7311667445;1111111111;3;3333333333;1
8673774152;7/17/2020;1255237481;4239100070;2222222222;7;3333333333;4
5404018755;4/22/2020;4739257750;5764322456;3987678909;7;5555555555;6
4566705072;5/26/2020;9789367465;2245031458;2222222222;8;4444444444;8
2197332511;8/11/2020;8046865702;4017730000;5555555555;4;5555555555;5
7399299595;4/5/2020;4659669246;5669652053;3987678909;8;3333333333;6
5043183829;9/8/2020;9671477321;4564810502;5647382910;6;6578901234;2
4793260276;6/25/2020;5399790661;4589359235;4444444444;1;4444444444;1
2392266077;4/11/2020;0512788049;1907347585;8712658490;5;6578901234;1
3340878781;7/26/2020;9639961116;0955127912;8712658490;6;6578901234;1
9381336083;7/29/2020;2211580807;6989163151;3333333333;7;6578901234;8
3680582455;7/26/2020;5380788203;4131432927;5555555555;8;8712658490;8
1800075936;4/22/2020;6717094583;7354424927;1111111111;1;5647382910;3
8106834689;8/26/2020;1479840971;7833061999;8712658490;4;6578901234;8
3049993820;5/12/2020;4983746285;0621241245;3333333333;5;8712658490;6
2613520876;8/30/2020;7482021698;7198133851;6734957456;3;6578901234;8
0966266188;6/29/2020;7814621127;4251625749;1111111111;2;1111111111;2
2296358365;4/24/2020;4621966650;0330160028;1111111111;8;5647382910;8
9072419510;4/30/2020;6083009006;8693994271;5555555555;5;6578901234;2
4072892335;7/2/2020;8980701853;5465580917;4444444444;2;3987678909;6
2467104230;5/24/2020;0708060374;1046776533;5647382910;2;6578901234;7
2369197099;4/14/2020;6023776736;4370750598;8712658490;1;5647382910;1
5452697292;4/10/2020;4146149223;1024901564;5647382910;1;4444444444;7
4309529062;9/17/2020;8806234323;9538650670;3333333333;4;5647382910;4
3228094723;7/29/2020;6943527282;1502438917;2222222222;5;1111111111;9
4748184922;6/18/2020;1472829875;0856607509;2222222222;9;4444444444;6
7260838019;7/29/2020;9805219496;7510442516;1111111111;3;5555555555;8
7019162088;9/22/2020;7613452476;4842318295;3333333333;1;3333333333;5
6178889038;8/22/2020;2901299784;8728395492;6578901234;2;8712658490;8
5645075528;5/3/2020;7669937858;3767801671;5555555555;2;3333333333;9
3880721394;9/14/2020;0805850066;8974300699;5555555555;7;3987678909;5
5240963851;8/16/2020;7229546109;0888002475;1111111111;3;5647382910;1
7212456446;6/28/2020;7424365053;3313142648;5555555555;3;4444444444;9
6064581824;5/25/2020;0226221520;1520835957;6734957456;3;3987678909;1
8588610515;6/25/2020;0294198903;1296288307;4444444444;8;8712658490;6
1991183321;4/18/2020;4115407573;3770849450;5555555555;7;3987678909;3
